,year,months,state,colony_n,colony_max,colony_lost,colony_lost_pct,colony_added,colony_reno,colony_reno_pct,gross_gain,net_gain
509,2017,July-September,Vermont,7500.0,7500.0,180.0,2.0,520.0,270.0,4.0,790.0,610.0
510,2017,July-September,Virginia,11500.0,11500.0,1200.0,10.0,430.0,430.0,4.0,860.0,-340.0
511,2017,July-September,Washington,82000.0,92000.0,17000.0,18.0,5500.0,10500.0,11.0,16000.0,-1000.0
512,2017,July-September,West Virginia,9000.0,9000.0,930.0,10.0,440.0,1900.0,21.0,2340.0,1410.0
513,2017,July-September,Wisconsin,74000.0,75000.0,12500.0,17.0,6000.0,9000.0,12.0,15000.0,2500.0
514,2017,July-September,Wyoming,35000.0,36000.0,5500.0,15.0,3100.0,3500.0,10.0,6600.0,1100.0
515,2017,July-September,Other States,8100.0,10000.0,1070.0,11.0,380.0,650.0,7.0,1030.0,-40.0
517,2017,October-December,Alabama,7500.0,7500.0,990.0,13.0,550.0,500.0,7.0,1050.0,60.0
518,2017,October-December,Arizona,27000.0,30000.0,6500.0,22.0,1300.0,1100.0,4.0,2400.0,-4100.0
519,2017,October-December,Arkansas,25000.0,25000.0,7500.0,30.0,2500.0,440.0,2.0,2940.0,-4560.0
520,2017,October-December,California,680000.0,1200000.0,155000.0,13.0,90000.0,104000.0,9.0,194000.0,39000.0
521,2017,October-December,Colorado,34000.0,34000.0,7000.0,21.0,1500.0,4000.0,12.0,5500.0,-1500.0
522,2017,October-December,Connecticut,4000.0,4000.0,330.0,8.0,190.0,110.0,3.0,300.0,-30.0
523,2017,October-December,Florida,180000.0,240000.0,50000.0,21.0,55000.0,36000.0,15.0,91000.0,41000.0
524,2017,October-December,Georgia,125000.0,145000.0,21000.0,14.0,4300.0,2200.0,2.0,6500.0,-14500.0
525,2017,October-December,Hawaii,15000.0,15000.0,130.0,1.0,970.0,290.0,2.0,1260.0,1130.0
526,2017,October-December,Idaho,113000.0,164000.0,9000.0,5.0,10000.0,5000.0,3.0,15000.0,6000.0
527,2017,October-December,Illinois,13500.0,13500.0,1800.0,13.0,140.0,460.0,3.0,600.0,-1200.0
528,2017,October-December,Indiana,11500.0,11500.0,1700.0,15.0,320.0,100.0,1.0,420.0,-1280.0
529,2017,October-December,Iowa,45000.0,45000.0,6500.0,14.0,250.0,3400.0,8.0,3650.0,-2850.0
530,2017,October-December,Kansas,6500.0,6500.0,830.0,13.0,140.0,40.0,1.0,180.0,-650.0
531,2017,October-December,Kentucky,7500.0,7500.0,870.0,12.0,50.0,120.0,2.0,170.0,-700.0
532,2017,October-December,Louisiana,58000.0,60000.0,2700.0,5.0,390.0,1900.0,3.0,2290.0,-410.0
533,2017,October-December,Maine,5500.0,6000.0,60.0,1.0,220.0,110.0,2.0,330.0,270.0
534,2017,October-December,Maryland,8000.0,10500.0,1300.0,12.0,20.0,410.0,4.0,430.0,-870.0
535,2017,October-December,Massachusetts,6000.0,6000.0,1100.0,18.0,120.0,550.0,9.0,670.0,-430.0
536,2017,October-December,Michigan,88000.0,88000.0,11500.0,13.0,990.0,1900.0,2.0,2890.0,-8610.0
537,2017,October-December,Minnesota,98000.0,98000.0,7000.0,7.0,1900.0,450.0,,2350.0,-4650.0
538,2017,October-December,Mississippi,14000.0,22000.0,3400.0,15.0,280.0,830.0,4.0,1110.0,-2290.0
539,2017,October-December,Missouri,9500.0,9500.0,820.0,9.0,100.0,230.0,2.0,330.0,-490.0
540,2017,October-December,Montana,115000.0,121000.0,13000.0,11.0,5500.0,2900.0,2.0,8400.0,-4600.0
541,2017,October-December,Nebraska,42000.0,42000.0,7500.0,18.0,80.0,50.0,,130.0,-7370.0
542,2017,October-December,New Jersey,15500.0,15500.0,1200.0,8.0,330.0,270.0,2.0,600.0,-600.0
543,2017,October-December,New Mexico,8000.0,8000.0,1900.0,24.0,1700.0,0.0,,1700.0,-200.0
544,2017,October-December,New York,51000.0,51000.0,3900.0,8.0,820.0,460.0,1.0,1280.0,-2620.0
545,2017,October-December,North Carolina,23000.0,23000.0,5000.0,22.0,60.0,290.0,1.0,350.0,-4650.0
546,2017,October-December,North Dakota,410000.0,410000.0,26000.0,6.0,10000.0,2900.0,1.0,12900.0,-13100.0
547,2017,October-December,Ohio,18500.0,18500.0,2800.0,15.0,510.0,960.0,5.0,1470.0,-1330.0
548,2017,October-December,Oklahoma,3700.0,46000.0,100.0,,40.0,0.0,,40.0,-60.0
549,2017,October-December,Oregon,94000.0,94000.0,10000.0,11.0,70.0,18500.0,20.0,18570.0,8570.0
550,2017,October-December,Pennsylvania,24000.0,24000.0,5500.0,23.0,2500.0,1100.0,5.0,3600.0,-1900.0
551,2017,October-December,South Carolina,12500.0,15000.0,2000.0,13.0,1300.0,750.0,5.0,2050.0,50.0
552,2017,October-December,South Dakota,111000.0,111000.0,6500.0,6.0,0.0,0.0,,0.0,-6500.0
553,2017,October-December,Tennessee,8500.0,10500.0,1300.0,12.0,230.0,320.0,3.0,550.0,-750.0
554,2017,October-December,Texas,127000.0,285000.0,20000.0,7.0,3200.0,1900.0,1.0,5100.0,-14900.0
555,2017,October-December,Utah,29000.0,29000.0,2000.0,7.0,480.0,70.0,,550.0,-1450.0
556,2017,October-December,Vermont,6500.0,6500.0,470.0,7.0,10.0,10.0,,20.0,-450.0
557,2017,October-December,Virginia,9500.0,9500.0,1100.0,12.0,300.0,210.0,2.0,510.0,-590.0
558,2017,October-December,Washington,66000.0,72000.0,4000.0,6.0,2900.0,14000.0,19.0,16900.0,12900.0
559,2017,October-December,West Virginia,8500.0,8500.0,1200.0,14.0,70.0,1600.0,19.0,1670.0,470.0
560,2017,October-December,Wisconsin,51000.0,55000.0,8500.0,15.0,530.0,3000.0,5.0,3530.0,-4970.0
561,2017,October-December,Wyoming,28000.0,29000.0,3500.0,12.0,2500.0,320.0,1.0,2820.0,-680.0
562,2017,October-December,Other States,6070.0,6970.0,360.0,5.0,150.0,240.0,3.0,390.0,30.0
564,2018,January-March,Alabama,7500.0,7500.0,820.0,11.0,1200.0,1500.0,20.0,2700.0,1880.0
565,2018,January-March,Arizona,25000.0,26000.0,6000.0,23.0,810.0,230.0,1.0,1040.0,-4960.0
566,2018,January-March,Arkansas,22000.0,22000.0,7500.0,34.0,540.0,810.0,4.0,1350.0,-6150.0
567,2018,January-March,California,1150000.0,1540000.0,220000.0,14.0,200000.0,132500.0,9.0,332500.0,112500.0
568,2018,January-March,Colorado,13000.0,21000.0,4900.0,23.0,1400.0,190.0,1.0,1590.0,-3310.0
569,2018,January-March,Connecticut,2900.0,2900.0,140.0,5.0,220.0,330.0,11.0,550.0,410.0
570,2018,January-March,Florida,245000.0,255000.0,35000.0,14.0,57000.0,38000.0,15.0,95000.0,60000.0
571,2018,January-March,Georgia,134000.0,139000.0,25000.0,18.0,29000.0,39000.0,28.0,68000.0,43000.0
572,2018,January-March,Hawaii,15000.0,15000.0,1600.0,11.0,1200.0,5100.0,34.0,6300.0,4700.0
573,2018,January-March,Idaho,164000.0,168000.0,22000.0,13.0,2500.0,2600.0,2.0,5100.0,-16900.0
574,2018,January-March,Illinois,10500.0,10500.0,2400.0,23.0,1000.0,630.0,6.0,1630.0,-770.0
575,2018,January-March,Indiana,7000.0,8000.0,1000.0,13.0,300.0,30.0,,330.0,-670.0
576,2018,January-March,Iowa,41000.0,45000.0,1300.0,3.0,420.0,110.0,,530.0,-770.0
577,2018,January-March,Kansas,3700.0,3700.0,950.0,26.0,500.0,410.0,11.0,910.0,-40.0
578,2018,January-March,Kentucky,5500.0,5500.0,1600.0,29.0,520.0,20.0,,540.0,-1060.0
579,2018,January-March,Louisiana,50000.0,52000.0,3600.0,7.0,4100.0,320.0,1.0,4420.0,820.0
580,2018,January-March,Maine,1900.0,1900.0,240.0,13.0,40.0,30.0,2.0,70.0,-170.0
581,2018,January-March,Maryland,8000.0,8000.0,1500.0,19.0,0.0,190.0,2.0,190.0,-1310.0
582,2018,January-March,Massachusetts,3800.0,3800.0,1000.0,26.0,240.0,290.0,8.0,530.0,-470.0
583,2018,January-March,Michigan,16500.0,34000.0,8000.0,24.0,10500.0,3900.0,11.0,14400.0,6400.0
584,2018,January-March,Minnesota,39000.0,62000.0,3900.0,6.0,13500.0,2900.0,5.0,16400.0,12500.0
585,2018,January-March,Mississippi,19000.0,32000.0,2000.0,6.0,28000.0,5500.0,17.0,33500.0,31500.0
586,2018,January-March,Missouri,8000.0,8000.0,1400.0,18.0,1400.0,50.0,1.0,1450.0,50.0
587,2018,January-March,Montana,35000.0,60000.0,140.0,,840.0,0.0,,840.0,700.0
588,2018,January-March,Nebraska,6500.0,14000.0,430.0,3.0,0.0,0.0,,0.0,-430.0
589,2018,January-March,New Jersey,6500.0,6500.0,730.0,11.0,180.0,190.0,3.0,370.0,-360.0
590,2018,January-March,New Mexico,7500.0,7500.0,3900.0,52.0,180.0,0.0,,180.0,-3720.0
591,2018,January-March,New York,26000.0,26000.0,3700.0,14.0,400.0,170.0,1.0,570.0,-3130.0
592,2018,January-March,North Carolina,18500.0,18500.0,4200.0,23.0,2400.0,260.0,1.0,2660.0,-1540.0
593,2018,January-March,North Dakota,64000.0,99000.0,3200.0,3.0,2600.0,10.0,,2610.0,-590.0
594,2018,January-March,Ohio,12000.0,14000.0,4000.0,29.0,300.0,580.0,4.0,880.0,-3120.0
595,2018,January-March,Oklahoma,17000.0,18000.0,3700.0,21.0,890.0,240.0,1.0,1130.0,-2570.0
596,2018,January-March,Oregon,81000.0,89000.0,4100.0,5.0,17000.0,3900.0,4.0,20900.0,16800.0
597,2018,January-March,Pennsylvania,14500.0,14500.0,1500.0,10.0,1600.0,670.0,5.0,2270.0,770.0
598,2018,January-March,South Carolina,13500.0,14500.0,1800.0,12.0,1900.0,2800.0,19.0,4700.0,2900.0
599,2018,January-March,South Dakota,23000.0,29000.0,390.0,1.0,250.0,90.0,,340.0,-50.0
600,2018,January-March,Tennessee,10000.0,10000.0,3000.0,30.0,600.0,470.0,5.0,1070.0,-1930.0
601,2018,January-March,Texas,205000.0,290000.0,22000.0,8.0,118000.0,42000.0,14.0,160000.0,138000.0
602,2018,January-March,Utah,7500.0,17000.0,620.0,4.0,490.0,50.0,,540.0,-80.0
603,2018,January-March,Vermont,5500.0,5500.0,570.0,10.0,20.0,0.0,,20.0,-550.0
604,2018,January-March,Virginia,7000.0,7000.0,2100.0,30.0,540.0,160.0,2.0,700.0,-1400.0
605,2018,January-March,Washington,44000.0,89000.0,4600.0,5.0,7000.0,860.0,1.0,7860.0,3260.0
606,2018,January-March,West Virginia,4700.0,8500.0,2000.0,24.0,330.0,60.0,1.0,390.0,-1610.0
607,2018,January-March,Wisconsin,21000.0,29000.0,4600.0,16.0,2800.0,1560.0,5.0,4360.0,-240.0
608,2018,January-March,Wyoming,5500.0,8000.0,220.0,3.0,70.0,0.0,,70.0,-150.0
609,2018,January-March,Other States,3720.0,6520.0,1870.0,29.0,160.0,40.0,1.0,200.0,-1670.0
611,2018,April-June,Alabama,7500.0,8500.0,810.0,10.0,1300.0,710.0,8.0,2010.0,1200.0
612,2018,April-June,Arizona,18500.0,19500.0,2600.0,13.0,12000.0,2100.0,11.0,14100.0,11500.0
613,2018,April-June,Arkansas,11500.0,11500.0,1500.0,13.0,14000.0,1900.0,17.0,15900.0,14400.0
614,2018,April-June,California,1140000.0,1190000.0,70000.0,6.0,176000.0,254000.0,21.0,430000.0,360000.0
615,2018,April-June,Colorado,16500.0,26000.0,2300.0,9.0,9500.0,4570.0,18.0,14070.0,11770.0
616,2018,April-June,Connecticut,3600.0,3600.0,120.0,3.0,340.0,170.0,5.0,510.0,390.0
617,2018,April-June,Florida,270000.0,280000.0,48000.0,17.0,54000.0,69000.0,25.0,123000.0,75000.0
618,2018,April-June,Georgia,134000.0,134000.0,16000.0,12.0,34000.0,16000.0,12.0,50000.0,34000.0
619,2018,April-June,Hawaii,14500.0,14500.0,280.0,2.0,300.0,3100.0,21.0,3400.0,3120.0
620,2018,April-June,Idaho,60000.0,95000.0,4800.0,5.0,17000.0,29000.0,31.0,46000.0,41200.0
621,2018,April-June,Illinois,10000.0,10500.0,2100.0,20.0,4700.0,2800.0,27.0,7500.0,5400.0
622,2018,April-June,Indiana,8000.0,9000.0,1800.0,20.0,4000.0,730.0,8.0,4730.0,2930.0
623,2018,April-June,Iowa,45000.0,47000.0,4300.0,9.0,15500.0,4800.0,10.0,20300.0,16000.0
624,2018,April-June,Kansas,3900.0,3900.0,170.0,4.0,1800.0,2100.0,54.0,3900.0,3730.0
625,2018,April-June,Kentucky,4800.0,6000.0,450.0,8.0,1400.0,560.0,9.0,1960.0,1510.0
626,2018,April-June,Louisiana,48000.0,48000.0,970.0,2.0,7000.0,4000.0,8.0,11000.0,10030.0
627,2018,April-June,Maine,2200.0,17000.0,1100.0,6.0,430.0,880.0,5.0,1310.0,210.0
628,2018,April-June,Maryland,7000.0,8000.0,370.0,5.0,2400.0,1200.0,15.0,3600.0,3230.0
629,2018,April-June,Massachusetts,3600.0,7500.0,260.0,3.0,910.0,350.0,5.0,1260.0,1000.0
630,2018,April-June,Michigan,36000.0,69000.0,6000.0,9.0,18000.0,8000.0,12.0,26000.0,20000.0
631,2018,April-June,Minnesota,69000.0,108000.0,6500.0,6.0,46000.0,24000.0,22.0,70000.0,63500.0
632,2018,April-June,Mississippi,53000.0,54000.0,5000.0,9.0,3900.0,6500.0,12.0,10400.0,5400.0
633,2018,April-June,Missouri,7000.0,7000.0,390.0,6.0,1800.0,800.0,11.0,2600.0,2210.0
634,2018,April-June,Montana,50000.0,171000.0,4800.0,3.0,26000.0,20000.0,12.0,46000.0,41200.0
635,2018,April-June,Nebraska,10500.0,40000.0,2700.0,7.0,3100.0,700.0,2.0,3800.0,1100.0
636,2018,April-June,New Jersey,4400.0,15000.0,270.0,2.0,1200.0,170.0,1.0,1370.0,1100.0
637,2018,April-June,New Mexico,1900.0,4300.0,50.0,1.0,290.0,450.0,10.0,740.0,690.0
638,2018,April-June,New York,20000.0,36000.0,3300.0,9.0,8000.0,2300.0,6.0,10300.0,7000.0
639,2018,April-June,North Carolina,16000.0,17500.0,1200.0,7.0,3600.0,800.0,5.0,4400.0,3200.0
640,2018,April-June,North Dakota,72000.0,430000.0,11000.0,3.0,30000.0,46000.0,11.0,76000.0,65000.0
641,2018,April-June,Ohio,11000.0,13000.0,1100.0,8.0,9000.0,1800.0,14.0,10800.0,9700.0
642,2018,April-June,Oklahoma,15500.0,15500.0,1600.0,10.0,9000.0,6500.0,42.0,15500.0,13900.0
643,2018,April-June,Oregon,41000.0,106000.0,3400.0,3.0,23000.0,24000.0,23.0,47000.0,43600.0
644,2018,April-June,Pennsylvania,15500.0,19500.0,1100.0,6.0,6000.0,1600.0,8.0,7600.0,6500.0
645,2018,April-June,South Carolina,14000.0,14000.0,1300.0,9.0,2400.0,4000.0,29.0,6400.0,5100.0
646,2018,April-June,South Dakota,10500.0,161000.0,12000.0,7.0,21000.0,65000.0,40.0,86000.0,74000.0
647,2018,April-June,Tennessee,8000.0,8000.0,1200.0,15.0,3200.0,1300.0,16.0,4500.0,3300.0
648,2018,April-June,Texas,305000.0,310000.0,31000.0,10.0,100000.0,69000.0,22.0,169000.0,138000.0
649,2018,April-June,Utah,14500.0,26000.0,1700.0,7.0,10000.0,4100.0,16.0,14100.0,12400.0
650,2018,April-June,Vermont,5500.0,6500.0,520.0,8.0,2600.0,140.0,2.0,2740.0,2220.0
651,2018,April-June,Virginia,5000.0,5500.0,490.0,9.0,2400.0,700.0,13.0,3100.0,2610.0
652,2018,April-June,Washington,55000.0,122000.0,6500.0,5.0,19000.0,18900.0,15.0,37900.0,31400.0
653,2018,April-June,West Virginia,7000.0,7000.0,490.0,7.0,2100.0,550.0,8.0,2650.0,2160.0
654,2018,April-June,Wisconsin,24000.0,50000.0,6000.0,12.0,12500.0,6600.0,13.0,19100.0,13100.0
655,2018,April-June,Wyoming,8500.0,22000.0,2200.0,10.0,3100.0,2300.0,10.0,5400.0,3200.0
656,2018,April-June,Other States,4260.0,7660.0,260.0,3.0,1880.0,930.0,12.0,2810.0,2550.0
658,2018,July-September,Alabama,8500.0,8500.0,1700.0,20.0,1600.0,1300.0,15.0,2900.0,1200.0
659,2018,July-September,Arizona,31000.0,31000.0,8000.0,26.0,3200.0,3100.0,10.0,6300.0,-1700.0
660,2018,July-September,Arkansas,29000.0,29000.0,2300.0,8.0,2600.0,840.0,3.0,3440.0,1140.0
661,2018,July-September,California,590000.0,700000.0,73000.0,10.0,63000.0,141000.0,20.0,204000.0,131000.0
662,2018,July-September,Colorado,34000.0,35000.0,5000.0,14.0,1500.0,5000.0,14.0,6500.0,1500.0
663,2018,July-September,Connecticut,3200.0,3200.0,130.0,4.0,80.0,310.0,10.0,390.0,260.0
664,2018,July-September,Florida,197000.0,220000.0,30000.0,14.0,53000.0,40000.0,18.0,93000.0,63000.0
665,2018,July-September,Georgia,134000.0,138000.0,17000.0,12.0,27000.0,33000.0,24.0,60000.0,43000.0
666,2018,July-September,Hawaii,16500.0,16500.0,1800.0,11.0,1700.0,3000.0,18.0,4700.0,2900.0
667,2018,July-September,Idaho,82000.0,101000.0,14000.0,14.0,15000.0,21000.0,21.0,36000.0,22000.0
668,2018,July-September,Illinois,11000.0,11000.0,660.0,6.0,700.0,420.0,4.0,1120.0,460.0
669,2018,July-September,Indiana,11500.0,11500.0,990.0,9.0,520.0,1200.0,10.0,1720.0,730.0
670,2018,July-September,Iowa,56000.0,57000.0,3600.0,6.0,1200.0,990.0,2.0,2190.0,-1410.0
671,2018,July-September,Kansas,6000.0,6000.0,950.0,16.0,300.0,180.0,3.0,480.0,-470.0
672,2018,July-September,Kentucky,6500.0,7000.0,840.0,12.0,300.0,660.0,9.0,960.0,120.0
673,2018,July-September,Louisiana,53000.0,53000.0,1900.0,4.0,1600.0,2300.0,4.0,3900.0,2000.0
674,2018,July-September,Maine,12500.0,12500.0,890.0,7.0,60.0,170.0,1.0,230.0,-660.0
675,2018,July-September,Maryland,7500.0,7500.0,360.0,5.0,580.0,680.0,9.0,1260.0,900.0
676,2018,July-September,Massachusetts,8000.0,10000.0,2200.0,22.0,850.0,730.0,7.0,1580.0,-620.0
677,2018,July-September,Michigan,88000.0,88000.0,8000.0,9.0,3000.0,22000.0,25.0,25000.0,17000.0
678,2018,July-September,Minnesota,121000.0,127000.0,29000.0,23.0,1600.0,6500.0,5.0,8100.0,-20900.0
679,2018,July-September,Mississippi,16500.0,16500.0,2900.0,18.0,110.0,650.0,4.0,760.0,-2140.0
680,2018,July-September,Missouri,10000.0,10000.0,540.0,5.0,260.0,410.0,4.0,670.0,130.0
681,2018,July-September,Montana,145000.0,153000.0,18500.0,12.0,3100.0,22000.0,14.0,25100.0,6600.0
682,2018,July-September,Nebraska,52000.0,54000.0,6500.0,12.0,8500.0,5000.0,9.0,13500.0,7000.0
683,2018,July-September,New Jersey,14000.0,14000.0,320.0,2.0,250.0,220.0,2.0,470.0,150.0
684,2018,July-September,New Mexico,6000.0,7000.0,1200.0,17.0,3800.0,1000.0,14.0,4800.0,3600.0
685,2018,July-September,New York,55000.0,56000.0,3900.0,7.0,3600.0,3700.0,7.0,7300.0,3400.0
686,2018,July-September,North Carolina,18000.0,18000.0,2200.0,12.0,2600.0,2000.0,11.0,4600.0,2400.0
687,2018,July-September,North Dakota,455000.0,490000.0,59000.0,12.0,23000.0,14500.0,3.0,37500.0,-21500.0
688,2018,July-September,Ohio,16000.0,16000.0,1300.0,8.0,1300.0,2100.0,13.0,3400.0,2100.0
689,2018,July-September,Oklahoma,2100.0,2100.0,370.0,18.0,20.0,10.0,,30.0,-340.0
690,2018,July-September,Oregon,116000.0,117000.0,13000.0,11.0,3000.0,49000.0,42.0,52000.0,39000.0
691,2018,July-September,Pennsylvania,20000.0,21000.0,860.0,4.0,2900.0,2300.0,11.0,5200.0,4340.0
692,2018,July-September,South Carolina,9500.0,11500.0,1400.0,12.0,670.0,1100.0,10.0,1770.0,370.0
693,2018,July-September,South Dakota,168000.0,197000.0,22000.0,11.0,8000.0,6500.0,3.0,14500.0,-7500.0
694,2018,July-September,Tennessee,9000.0,9000.0,900.0,10.0,540.0,1000.0,11.0,1540.0,640.0
695,2018,July-September,Texas,112000.0,124000.0,7500.0,6.0,7500.0,9500.0,8.0,17000.0,9500.0
696,2018,July-September,Utah,30000.0,30000.0,4400.0,15.0,970.0,1400.0,5.0,2370.0,-2030.0
697,2018,July-September,Vermont,7000.0,7000.0,90.0,1.0,1200.0,80.0,1.0,1280.0,1190.0
698,2018,July-September,Virginia,7500.0,7500.0,610.0,8.0,1000.0,990.0,13.0,1990.0,1380.0
699,2018,July-September,Washington,76000.0,84000.0,12000.0,14.0,7000.0,3600.0,4.0,10600.0,-1400.0
700,2018,July-September,West Virginia,7500.0,8000.0,520.0,7.0,170.0,1200.0,15.0,1370.0,850.0
701,2018,July-September,Wisconsin,61000.0,69000.0,10000.0,14.0,2400.0,3800.0,6.0,6200.0,-3800.0
702,2018,July-September,Wyoming,33000.0,34000.0,3900.0,11.0,1800.0,3900.0,11.0,5700.0,1800.0
703,2018,July-September,Other States,6490.0,9990.0,890.0,9.0,480.0,440.0,4.0,920.0,30.0
705,2018,October-December,Alabama,6500.0,6500.0,830.0,13.0,210.0,1300.0,20.0,1510.0,680.0
706,2018,October-December,Arizona,26000.0,27000.0,5000.0,19.0,2200.0,330.0,1.0,2530.0,-2470.0
707,2018,October-December,Arkansas,30000.0,31000.0,6000.0,19.0,110.0,230.0,1.0,340.0,-5660.0
708,2018,October-December,California,680000.0,1200000.0,170000.0,14.0,86000.0,46000.0,4.0,132000.0,-38000.0
709,2018,October-December,Colorado,30000.0,30000.0,3500.0,12.0,370.0,10.0,,380.0,-3120.0
710,2018,October-December,Connecticut,3500.0,3500.0,220.0,6.0,0.0,60.0,2.0,60.0,-160.0
711,2018,October-December,Florida,240000.0,290000.0,43000.0,15.0,53000.0,20000.0,7.0,73000.0,30000.0
712,2018,October-December,Georgia,148000.0,164000.0,19500.0,12.0,6500.0,49000.0,30.0,55500.0,36000.0
713,2018,October-December,Hawaii,16000.0,16000.0,940.0,6.0,1700.0,6000.0,38.0,7700.0,6760.0
714,2018,October-December,Idaho,99000.0,159000.0,15000.0,9.0,9000.0,910.0,1.0,9910.0,-5090.0
715,2018,October-December,Illinois,12000.0,12000.0,1400.0,12.0,600.0,350.0,3.0,950.0,-450.0
716,2018,October-December,Indiana,9000.0,9000.0,3300.0,37.0,40.0,1200.0,13.0,1240.0,-2060.0
717,2018,October-December,Iowa,21000.0,21000.0,4200.0,20.0,630.0,80.0,,710.0,-3490.0
718,2018,October-December,Kansas,5500.0,5500.0,1000.0,18.0,420.0,10.0,,430.0,-570.0
719,2018,October-December,Kentucky,7000.0,7000.0,2000.0,29.0,60.0,430.0,6.0,490.0,-1510.0
720,2018,October-December,Louisiana,50000.0,52000.0,2600.0,5.0,130.0,200.0,,330.0,-2270.0
721,2018,October-December,Maine,12000.0,12000.0,1400.0,12.0,210.0,880.0,7.0,1090.0,-310.0
722,2018,October-December,Maryland,7000.0,9000.0,690.0,8.0,60.0,90.0,1.0,150.0,-540.0
723,2018,October-December,Massachusetts,4900.0,4900.0,650.0,13.0,110.0,320.0,7.0,430.0,-220.0
724,2018,October-December,Michigan,77000.0,77000.0,6000.0,8.0,3900.0,1800.0,2.0,5700.0,-300.0
725,2018,October-December,Minnesota,84000.0,86000.0,11500.0,13.0,2500.0,590.0,1.0,3090.0,-8410.0
726,2018,October-December,Mississippi,14500.0,25000.0,2000.0,8.0,330.0,50.0,,380.0,-1620.0
727,2018,October-December,Missouri,10000.0,10000.0,880.0,9.0,170.0,150.0,2.0,320.0,-560.0
728,2018,October-December,Montana,98000.0,102000.0,5500.0,5.0,3100.0,500.0,,3600.0,-1900.0
729,2018,October-December,Nebraska,45000.0,45000.0,5000.0,11.0,7000.0,840.0,2.0,7840.0,2840.0
730,2018,October-December,New Jersey,15500.0,15500.0,1300.0,8.0,30.0,80.0,1.0,110.0,-1190.0
731,2018,October-December,New Mexico,8000.0,8000.0,3000.0,38.0,50.0,0.0,,50.0,-2950.0
732,2018,October-December,New York,53000.0,53000.0,4400.0,8.0,1000.0,1500.0,3.0,2500.0,-1900.0
733,2018,October-December,North Carolina,16000.0,16000.0,2700.0,17.0,250.0,300.0,2.0,550.0,-2150.0
734,2018,October-December,North Dakota,430000.0,435000.0,29000.0,7.0,7500.0,1500.0,,9000.0,-20000.0
735,2018,October-December,Ohio,15500.0,15500.0,2100.0,14.0,170.0,450.0,3.0,620.0,-1480.0
736,2018,October-December,Oklahoma,2200.0,57000.0,2500.0,4.0,60.0,20.0,,80.0,-2420.0
737,2018,October-December,Oregon,89000.0,101000.0,13000.0,13.0,10500.0,12000.0,12.0,22500.0,9500.0
738,2018,October-December,Pennsylvania,21000.0,21000.0,4000.0,19.0,270.0,1500.0,7.0,1770.0,-2230.0
739,2018,October-December,South Carolina,10000.0,12500.0,1500.0,12.0,770.0,790.0,6.0,1560.0,60.0
740,2018,October-December,South Dakota,140000.0,140000.0,21000.0,15.0,2000.0,430.0,,2430.0,-18570.0
741,2018,October-December,Tennessee,8000.0,8500.0,1900.0,22.0,30.0,370.0,4.0,400.0,-1500.0
742,2018,October-December,Texas,116000.0,260000.0,17000.0,7.0,11000.0,70.0,,11070.0,-5930.0
743,2018,October-December,Utah,27000.0,27000.0,3400.0,13.0,180.0,400.0,1.0,580.0,-2820.0
744,2018,October-December,Vermont,6500.0,6500.0,170.0,3.0,10.0,20.0,,30.0,-140.0
745,2018,October-December,Virginia,7000.0,7000.0,1100.0,16.0,80.0,1300.0,19.0,1380.0,280.0
746,2018,October-December,Washington,75000.0,81000.0,11000.0,14.0,5500.0,1400.0,2.0,6900.0,-4100.0
747,2018,October-December,West Virginia,7000.0,7000.0,1200.0,17.0,50.0,70.0,1.0,120.0,-1080.0
748,2018,October-December,Wisconsin,48000.0,48000.0,8500.0,18.0,1600.0,530.0,1.0,2130.0,-6370.0
749,2018,October-December,Wyoming,30000.0,32000.0,2700.0,8.0,220.0,0.0,,220.0,-2480.0
750,2018,October-December,Other States,8370.0,8670.0,1150.0,13.0,20.0,500.0,6.0,520.0,-630.0
752,2019,January-March,Alabama,5500.0,5500.0,650.0,12.0,800.0,200.0,4.0,1000.0,350.0
753,2019,January-March,Arizona,22000.0,22000.0,2500.0,11.0,430.0,90.0,,520.0,-1980.0
754,2019,January-March,Arkansas,28000.0,28000.0,6500.0,23.0,20.0,20.0,,40.0,-6460.0
755,2019,January-March,California,1140000.0,1580000.0,235000.0,15.0,83000.0,86000.0,5.0,169000.0,-66000.0
756,2019,January-March,Colorado,5000.0,7500.0,320.0,4.0,0.0,0.0,,0.0,-320.0
757,2019,January-March,Connecticut,3100.0,3100.0,270.0,9.0,170.0,10.0,,180.0,-90.0
758,2019,January-March,Florida,300000.0,315000.0,46000.0,15.0,41000.0,16500.0,5.0,57500.0,11500.0
759,2019,January-March,Georgia,120000.0,129000.0,14500.0,11.0,19500.0,8000.0,6.0,27500.0,13000.0
760,2019,January-March,Hawaii,16500.0,16500.0,390.0,2.0,660.0,3700.0,22.0,4360.0,3970.0
761,2019,January-March,Idaho,132000.0,145000.0,12500.0,9.0,4600.0,1100.0,1.0,5700.0,-6800.0
762,2019,January-March,Illinois,9000.0,9000.0,2300.0,26.0,210.0,80.0,1.0,290.0,-2010.0
763,2019,January-March,Indiana,6000.0,6000.0,710.0,12.0,440.0,280.0,5.0,720.0,10.0
764,2019,January-March,Iowa,7500.0,11500.0,1600.0,14.0,170.0,140.0,1.0,310.0,-1290.0
765,2019,January-March,Kansas,4500.0,4500.0,1500.0,33.0,370.0,110.0,2.0,480.0,-1020.0
